2026-07-28T23:27:55,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,37,ja3-browser
2026-07-28T23:27:58,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,25,ja3-browser
2026-07-28T23:28:01,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,38,ja3-browser
2026-07-28T23:28:04,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,33,ja3-browser
2026-07-28T23:28:07,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,37,ja3-browser
2026-07-28T23:28:10,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全` or 1=1--,403,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",84,7,ja3-browser
2026-07-28T23:28:13,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",65,1,ja3-browser
2026-07-28T23:28:13,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",65,1,ja3-browser
2026-07-28T23:28:13,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",65,1,ja3-browser
2026-07-28T23:28:16,127.0.0.1,10.0.0.42,8001,/api/grades?course=信息安全,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",65,0,ja3-browser
2026-07-28T23:28:19,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:22,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,0,ja3-browser
2026-07-28T23:28:25,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:28,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:31,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:34,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:37,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:40,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:43,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:46,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:49,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:52,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:55,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:28:58,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:01,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:04,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:07,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:10,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:13,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:16,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:19,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:22,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,0,ja3-browser
2026-07-28T23:29:25,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,0,ja3-browser
2026-07-28T23:29:28,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,0,ja3-browser
2026-07-28T23:29:31,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:34,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,0,ja3-browser
2026-07-28T23:29:37,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,1,ja3-browser
2026-07-28T23:29:40,127.0.0.1,10.0.0.42,8001,/api/grades,200,2024001,,GET,tcp,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0",515,2,ja3-browser
